id,operator,lat,lon,wheelchair,opening_hours,position_level,surveillance,brand_wikidata,email,atm_count,description,website
2393590329,Sparkasse,49.392227,8.587083999999999,yes,,,,,,,,
2394607913,,46.220482,5.242032,,,,,,,,,
2395903816,Volksbank,51.004319,7.978707000000001,,24/7,,,,,,,
2396086756,Sparkasse,51.716822,8.757208,,,,outdoor,,,,,
2396131937,Volksbank,49.916185,7.074733999999999,,,,,,,,,
2396555634,Sparkasse,48.049286,9.341593,,,,,,,,,
2397270453,,47.152488,7.266995,,,,,,,,,
2399056592,Volksbank,48.484608,9.257094,,,,,,,,,
2399238385,Postfinance,47.407593,9.461359,,24/7,,,,,,,
2399812048,Volksbank,47.413781,9.743731,,,,,,,,,
2399812257,Hypo Vorarlberg,47.413289,9.743457000000001,,,,,,,,,
2400303747,Bankomat Forum Fribourg,46.824433,7.1523699999999995,,,,,,,,,
2400594994,Caisse d'Épargne,48.77177800000001,5.163323999999999,,,,,,,,,
2400839639,Kantonalbank,46.970005,9.683802,,,,,,,,,
2400965576,Volksbank,46.75187800000001,7.5663550000000015,,,,,,,,,
2401038618,Société Générale,48.773285,5.160943,,,,,,,,,
2401038619,La Banque Postale,48.772638,5.1624989999999995,,,,,,,,,
2401038620,CIC,48.773844,5.160524,,,,,,,,,
2401038621,Banque Populaire,48.77447,5.15988,,,,,,,,,
2401038622,Crédit Agricole,48.773283,5.161511,,,,,,,,,
2401038624,LCL,48.773869,5.161423,,,,,,,,,
2401038625,Crédit Mutuel,48.773757,5.1600470000000005,,,,,,,,,
2401038626,BNP,48.773055,5.159708999999999,,,,,,,,,
2401202763,Postbank,53.17049300000001,8.714419,yes,,,,,,,,
2401202764,Postbank,53.50281800000001,8.472487,yes,,,,,,,,
2401246221,Neue Aargauer Bank,47.392412,8.058838,,,,,,,,,
2401273722,Volksbank,51.708598,8.771224,yes,,,indoor,,,,,
2401489379,,51.082791,6.77923,,,,,,,,,
2401628730,Bancomat BCGe,46.230483,6.080881,,,,,,,,,
2401681927,Bankhaus August Lenz,53.08080500000001,8.81202,yes,,,,,,,,
2401861772,Crédit Agricole,48.779301,5.167353,,,,,,,,,
2401861773,Crédit Agricole,48.769098,5.158563,,,,,,,,,
2401946550,Sparkasse,49.0521,8.268049000000001,limited,24/7,,,,,,,http://bankingportal.sparkasse-ger-kandel.de/
2402538775,Sparkasse,49.739961,8.602122999999999,,,,,,,,,
2402606269,ING,53.080934,8.877566999999997,,,,,,,,,
2402609008,Sparkasse,53.253125,8.70931,yes,,,,,,,,
2402668914,Postfinance,47.218791,7.5121259999999985,,,,,,,,,
2402668917,Baloise Bank SoBa,47.218831,7.512113999999999,,,,,,,,,
2403436121,Sparkasse,51.441898,7.0173130000000015,yes,Mo-Su 06:00-24:00,,,,,,,
2403796508,Sparkasse,50.932507,6.955903999999999,,,,,,,,,
2404842030,Sparkasse,53.111897,8.749231,yes,,,,,,,,
2405535901,,51.517705,7.459786,yes,,,,,,,,
2405555578,BBBank eG,49.004449,8.448334,,,,,,,,,
2405574413,,51.517847,7.459182000000001,,,,,,,,,
2405737636,Die Post,47.207897,7.538809,,,,,,,,,
2407028346,ReiseBank,49.403941,8.675997,yes,,,,,,,,
2407349365,Banca Populare di Novara,46.259769,8.31847,yes,,,,,,,,
2407353538,Basellandschaftliche Kantonalbank,47.540515,7.617949,,,,,,,,,
2407354931,BC GE,46.20292,6.156001,,,,,,,,,
2408243546,Rabo Bank,52.72746899999999,5.959112,,,,,,,,,
2408277285,PostFinance,47.449928,8.562686,no,24/7,,,,,,,
2408277315,Credit Suisse,47.450638,8.56136,,,,,,,,,
2408277317,,47.450715,8.562724000000001,,,,,,,,,
2408277369,,47.452308,8.562367,,,,,,,,,
2409082376,Rabobank Roermond-Echt,51.199855,6.012318,,,,,,,,,
2409177732,,47.063786,7.7315429999999985,,,,,,,,,
2409285723,,49.566802,6.079072,,,,,,,,,
2409338090,Commerzbank,53.071052,8.831621,yes,24/7,,indoor,,,,,
2409338097,Commerzbank,53.091911,8.791108,yes,,,indoor,,,,,
2409443603,Sparkasse,51.255786,7.1394699999999975,yes,,,,,,,,
2409987087,,52.252167,8.480341000000001,,,,,,,,,
2411038807,Volksbank,47.631327,8.967856,,,,,,,,,
2411343553,Volksbank,48.146487,9.611796,yes,,,,,,,,
2411343554,Sparkasse,48.14768,9.612028,yes,,,,,,,,
2411652682,Sparkasse,53.196532,8.643825999999999,,,,,,,,,
2412488793,Sparkasse,51.092557,6.812722999999999,,,,,,,,,
2412936970,Graubündner Kantonalbank,46.749368,9.5561,,,,,,,,,
2415188532,,46.114822,8.296206,,,,,,,,,
2415339436,Aachener Bank,50.748921,6.163608,,,,,,,,,
2415562660,Sparkasse,51.462328,7.202783,yes,,,,,,,,
2415816383,Sparkasse,51.358257,6.933045,no,Mo-Su 06:00-24:00,,,,,,,
2415823374,Volksbank,46.780268,9.543472,,,,,,,,,
2415891377,Sparkasse,54.166054,8.998769,,24/7,,,,,,,
2416457941,Postbank,53.484873,9.145318,yes,,,,,,,,
2416531156,Sparkasse,53.08874300000001,8.777676,yes,,,,,,,,
2417561703,Sparkasse,51.212714,7.875847999999999,,,,,,,,,
2417941026,Postbank,53.182291000000006,8.620874,yes,,,,,,,,
2417941027,Postbank,53.225588,8.593649000000001,yes,,,,,,,,
2418061315,Sparkasse,53.599285,9.964066,no,,,,,,,,
2418084353,Commerzbank,53.59981,9.961955999999999,,,,,,,,,
2418574748,Postbank,53.137141,8.740808,yes,,,,,,,,
2418581483,Postbank,53.100737,8.814714,yes,,,,,,,,
2418701851,Volksbank,49.916132,7.0748320000000025,,,,,,,,,
2418743492,Postbank,53.27766999999999,9.294763,,,,,,,,,
2419064581,Volksbank,51.229396,6.7757320000000005,,,,,,,,,
2419500765,Postbank,53.057776,8.962378999999997,yes,,,,,,,,
2419505090,Postbank,53.594501,8.598364,yes,,,,,,,,
2419505100,Postbank,53.527412,8.589336,yes,,,,,,,,
2419505108,Postbank,53.497159,8.624408,yes,,,,,,,,
2419616788,Sparkasse&Volksbank,48.634091,9.516458,,,,,,,,,
2419805193,Die Schweizerische Post,47.203714,7.5582160000000025,,,,,,,,,
2419805195,Volksbank,47.20383,7.5587740000000005,,,,,,,,,
2420265373,Volksbank,46.47377,7.132771000000001,,,,,,,,,
2420716941,Sparkasse,49.184649,9.174597,,,,,,,,,
2420741385,Banca Popolare di Novara,46.130585,8.544399,,,,,,,,,
2421047275,ABN,51.619566,5.432626,,,,,,,,,
2422525635,Sparda-Bank,52.43878,9.741956,,,,,,,,,
2422537162,Reisebank,51.196959,6.445278,yes,,,,,,,,
2422679164,Postbank,53.22290400000001,8.783039,yes,,,,,,,,
2422679165,Postbank,53.18434,8.756413,yes,,,,,,,,
2423478959,ABN AMRO,51.524413,5.97405,,,,,,,,,
2423572543,BCEE,49.605332,6.127989,,,,,,,,,
2423771390,Postbank,48.024515,7.847246000000001,,,,,,,,,
2424065633,ABN AMRO,52.083126,5.218973,,24/7,,,,,,,
2424076716,Rabobank,52.086495,5.241905,limited,,,,,,,,
2424313845,Volksbank,51.21603,7.6289820000000015,yes,,,,,,,,https://www.vbinswf.de/wir-fuer-sie/filialen-ansprechpartner/geldautomaten/eigene-geldautomaten.html
2424459088,Volksbank,47.347488,8.27705,yes,,,,,,,,https://www.raiffeisen.ch/
2424870946,ReiseBank,49.404573,8.676055999999999,limited,,,,,,,,
2425572165,Sparkasse,51.250477,8.202862,,,,,,,,,
2426656178,Banque Populaire,46.485198,6.059418,,,,,,,,,
2426691021,Volksbank,47.932199,9.540881,yes,,,,,,,,
2426800869,UBS,46.292674,7.532127,,,,,,,,,
2426800894,Postomat,46.292092,7.531805,,,,,,,,,
2428611038,Postbank,53.09224200000001,8.846039,yes,Mo-Fr 09:00-18:00; Sa 09:00-12:00,,,,,,,
2430262124,Banque Populaire,48.857797,7.320653,,,,,,,,,
2430981811,Volksbank,47.180928,7.880248,,,,,,,,,
2431319640,Commerzbank,52.375029,9.742792,,,,,,,,,
2431409778,Post,47.128037,8.744385000000001,,,,,,,,,
2434407273,,47.574307,7.577992,,,,,,,,,
2434407311,,47.574285,7.5780080000000005,,,,,,,,,
2435254466,Glarner Kantonalbank GLKB,47.120726,9.128525,,,,,,,,,
2435495603,,47.422076,8.409429,,,,,,,,,
2435732368,Volksbank,49.03823,8.691326,,,,,,,,,
2438770523,,52.083565,5.219739,,,,,,,,,
2438888115,De Post,51.1428,5.7413690000000015,,,,,,,,,
2440621222,Kantonalbank Schaffhausen,47.699074,8.634792,,,,,,,,,
2441302730,Sparkasse,51.84395900000001,6.251626,,,,,,,,,
2442729199,BAWAG-P.S.K.,47.505441,9.748049,,,,,,,,,
2444034821,Postbank,48.470012,7.936194,yes,,,,,,,,
2445901850,Argenta,51.19693400000001,5.1159360000000005,,,,,,,,,
2446024883,ZKB,47.349212,8.719702,yes,,,,,,,,
2446050283,Valiant,47.220913,8.660991000000001,,,,,,,,,
2446445856,,46.947426,7.447624,,,,,,,,,
2446761211,,51.834861,6.2373199999999995,,,,,,,,,
2447420629,,47.502634,9.740101,,,,,,,,,
2447420630,First Data,47.50229,9.746516999999999,,,,,,,,,
2448628475,OLB,53.159186,8.174726,,,,,,,,,
2448683140,Valiant Bank AG,46.948305,7.441096000000001,yes,,,,,,,,
2450676281,,50.373955,8.693458,,,,,,,,,
2450676307,,50.374547,8.693147,,,,,,,,,
2451151094,Sparkasse,49.046742,8.770422,,24/7,,,,,,,https://www.sparkasse-pforzheim-calw.de/
2451741627,Postbank,51.26807700000001,7.1969520000000005,yes,,,,,,,,
2451741628,Postbank,51.267901,7.197064999999999,,,,,,,,,
2453992802,Sparkasse,51.433393,6.768286,yes,,,,,,,,
2454426332,UBS,47.165196,9.470033,,,,,,,,,
2455910299,Volksbank,49.22417100000001,8.111761999999999,,,,,,,,,
2455921813,Belfius,50.697509,5.255686,,,,,,,,,
2456806377,,51.034592,9.501714,,,,,,,,,
2456840346,Volksbank,53.198525,9.98222,no,,,,,,,,
2456904110,,52.193868,6.9012600000000015,,,,,,,,,
2456929407,Rabobank,52.209561,6.890377,,,,,,,,,
2458206057,PostFinance SA,46.526198,6.652014,,,,,,,,,
2458415714,sns bank,53.22122099999999,6.56567,,,,,,,,,
2459130828,ING,52.26260300000001,6.712834,,,,,,,,,
2459359884,Volksbank,48.790221,8.191396000000001,,,,,,,,,
2459518540,Volksbank,46.727476,7.136628999999999,,,,,,,,,
2459518541,,46.721102,7.0901309999999995,,,,,,,,,
2459816205,Crédit Agricole,48.684645,6.187402,,,,,,,,,
2460329676,Volksbank,51.590216,9.595788,,,,,,,,,
2462233705,Sparkasse,53.081023,8.810408,yes,,,,,,,,
2462272239,Targobank,51.224323,6.7758460000000005,,,,,,,,,
2463340499,Volksbank,51.499985,7.204343,yes,"Mo-Sa 07:00-22:00; Su, PH off",,,,,,,
2463576613,Sparkasse,51.723208,9.185064,,,,,,,,,
2463588984,Sparkasse,51.735342,9.019438000000001,,,,,,,,,
2463646121,Rabo,52.66324300000001,5.199878,,,,,,,,,
2464556903,InterCard AG,53.079244,8.815468,yes,,,,,,,,https://www.intercard.de/
2466561334,Post,47.506545,7.600696000000001,yes,,,,,,,,
2466650064,Sparkasse,50.155854,8.983439,,24/7,,,,,,,
2467157564,,50.106671,8.665608,,,,,,,,,
2467579952,UBS,47.413179,8.267333,,,,,,,,,
2468901259,Die Post,47.439968,8.571342,,,,,,,,,
2469046105,Volksbank,49.05295200000001,8.530956,,,,,,,,,
2469149854,ING,52.232454,6.584059,,,,,,,,,
2469426295,Volksbank,47.122741,9.489907,yes,,,,,,,,https://www.raiffeisen.ch/
2469428274,Sparkasse,50.29335800000001,8.507619,yes,,,,,,,,
2469743183,Ev. Kreditgenossenschaft eG,51.212848,9.705679,,,,,,,,,
2470079381,ING,52.067438,5.1997089999999995,yes,Mo-Sa 08:00-21:00; Su 12:00-21:00,,,,,,ATM inside supermarket Albert Heijn,
2470670500,Deutsche Bank,50.006355,8.255485,,,,,,,,,
2470865104,Sparkasse,48.492211,9.210711,,,,,,,,,
2470865105,Sparkasse,48.492404,9.210597,,,,,,,,,
2471494607,Sparkasse,53.115517,8.759528999999999,yes,24/7,,,,,,,
2471549602,Volksbank,47.508171,8.377463,,,,,,,,,
2471746555,Postbank,47.765023,9.163989,,,,,,,,,
2472392629,Sparkasse,47.766861,9.159443,,,,,,,,,
2472637545,Volksbank,46.584293,6.639403,,,,,,,,,
2472637547,La Poste,46.583783,6.639127,,,,,,,,,
2473965185,Commerzbank,47.766182,9.16072,,,,,,,,,
2473965187,Volksbank,47.766196,9.160146000000001,yes,,,,,,,,
2474007080,,49.481647,8.450285000000001,,,,,,,,,
2474788599,Volksbank,48.764164,8.336789999999999,yes,,,,,,,,
2474968270,Sparda-Bank,50.1097,8.669429,yes,,,,,,,,
2475154179,PostFinance SA,46.516945,6.630007000000001,,,,,,,,,
2476410834,Sparkasse,50.129182,8.915764999999997,limited,,,,,,,,
2476981202,Euronet,52.007692,8.563336,,,,,,,,,
2477823339,PostFinance,46.525318,6.6425,,,,,,,,,
2478645214,Sparkasse,51.84106,7.2644100000000025,yes,,,,,,,,
2479358282,Sparkasse,47.996001,7.842485000000001,,,,,,,,,
2486003806,Volksbank,50.858845,6.204937999999999,,,,,,,,,
2487062376,Zürcher Kantonalbank,47.503152,8.594617999999999,,,,,,,,,
2487176146,La Banque Postale,49.10056,6.154453,no,,,,,,,,
2489047190,Bank Austria,47.415426,9.741986,yes,,,,,,,,
2490258629,Sparkasse,51.225941,6.77683,,24/7,-1.0,,,,,,
2490759193,Credit Suisse,46.527412,6.5666660000000014,,,,,,,,,
2491578144,Postbank,50.070965,8.484805,,,,,,,,,
2492181121,Basler Kantonalbank,47.554853,7.589188,,,,,,,,,
2492181133,Die Schweizerische Post,47.562956,7.572152,,,,,,,,,
2492915005,InterCard,48.810618,8.184178999999999,,24/7,,,,,,,
2493723275,Sparkasse,53.06677,8.803835000000003,no,24/7,,,,,,,
2494882387,BCGE,46.187647,6.105181,,,,,,,,,
2494882492,Volksbank,51.799981,9.698383999999999,,,,,,,,,
2495199854,Rabo Bank,52.26083,7.0067429999999975,,,,,,,,,
2495202601,ING,52.261331,7.006894,,,,,,,,,
2495214551,ABN,52.26057700000001,7.0084100000000005,,,,,,,,,
2495645086,ABN AMRO,52.232574,6.583003999999999,,,,,,,,,
2496298037,NAB,47.46653,8.325327,,,,,,,,,
2496298038,NAB,47.466642,8.325227,,,,,,,,,
2497833567,Schweizerische Post,47.133863,8.137203999999999,,,,,,,,,
2497833568,Luzerner Kantonalbank,47.141116,8.131110000000001,yes,,,,,,,,
2498897138,RABO,52.133844,6.614414,,,,,,,,,
2498909063,Postbank,50.06238,8.530254,yes,,,,,,,,
2498920155,Credit Suisse,46.79722,9.821941,no,,,,,,,,
2499231947,Commerzbank,53.07144399999999,8.78957,yes,24/7,,indoor,,,,,
2500048203,Sparda-Bank,53.564146,9.9145,,,,,,,,,
2500735787,Postbank,50.694727,7.139132000000001,,,,,,,,,
2500856050,RABO,52.70303199999999,5.282109999999999,,,,,,,,,
2501107111,coop,46.792848,9.820815,,,,,,,,,
2501738150,ING,52.703401,5.290344999999999,,,,,,,,,
2501738151,RABO,52.703133,5.290051999999998,,,,,,,,,
2502085281,Postfinance,47.382984,8.664191,,,,,,,,,
2502744693,Volksbank,47.607218,8.233342,,,,,,,,,
2505004462,La Banque Postale,47.321104,5.041924,,,,,,,,,
2506010305,,47.628264,9.529124000000001,,,,,,,,,
2506184692,BBBank,49.323756,8.695466,,,,,,,,,
2506969933,Postbank,51.539276,7.219778,yes,,,,,,,,
2507106353,Fellbacher Bank eG,48.806715,9.277616,yes,,,,,,,,
2507124187,Rabo,52.249684,6.913732,,,,,,,,,
2507620011,Volksbank,50.074692,8.371574,,,,,,,,,
2508215553,Sparkasse,50.2544,8.642097999999999,yes,,,,,,,,
2513320582,Sparkasse,48.516046,9.055357,limited,,,,,,,,
2513425040,,49.146439,8.211735000000001,yes,,,,,,,,
2513425041,,49.146673,8.215316,yes,,,,,,,,
2513425110,,49.149903,8.232431,,,,,,,,,
2514208388,,49.488971,8.466042,,,,,,,,,
2514250871,PostFinance,47.37127,8.522832000000001,no,24/7,,,,,,,
2514783756,Sparkasse,47.602003,7.661403999999999,,,,,,,,,
2515159273,Sparkasse,51.78839,6.139047,yes,24/7,,,,,,,https://www.sparkasse-kleve.de/
2516009454,Sparkasse,49.349469,8.689200999999999,no,,,,,,,,
2516603064,"Rabobank Peel, Maas en Leudal",51.209408,5.943651,,,,,,,,,
2517687059,Sparkasse&Volksbank,47.739804,9.153471000000001,no,,,,,,,,
2518187757,PostFinance,46.25125300000001,7.014789,yes,,,,,,,,
2518187759,,46.251318,7.01345,yes,,,,,,,,
2518316001,Zürcher Kantonalbank,47.391996,8.490474,,24/7,,,,,,,
2520215990,PostFinance,47.519123,7.691598,,,,,,,,,
2521163699,,50.620747,9.721058,,,,,,,,,
2521163700,,50.620556,9.719517999999999,,,,,,,,,
2523233561,Sparkasse,50.114733,9.897753999999999,yes,,,,,,,,
2523261818,Postfinance,47.41809600000001,8.271319,,,,,,,,,
2523409924,Postfinance,46.227671,7.357968,yes,,,,,,,,
2525439192,PostFinance,47.495029,8.740795,,24/7,,,,,,,
2527909757,Sparkasse&Volksbank,52.241533,7.5235460000000005,,,,,,,,,
2527983901,PostFinance AG,46.953519,7.431850999999999,yes,24/7,,,,,,,
2528376771,Postbank,48.40005,9.961296,yes,,,,,,,,
2528727407,Sparkasse,52.16564,8.858128,yes,,,,,,,,
2529200138,ING,52.086361,5.244954,,,,,,,,,
2529204681,Sparkasse,49.755,6.640472,yes,24/7,,,,,,,
2529352857,,48.369092,9.807476,,,,,,,,,
2529355122,,48.343961,9.812649,,,,,,,,,
2529356742,,48.283883,9.725764999999999,,,,,,,,,
2529366324,Volksbank,48.30191,9.829964,limited,,,,,,,,
2529377512,,48.286332,9.803792999999999,,,,,,,,,
2531279191,Rabobank,51.993627,6.068529,,24/7,,,,,,,
2531554029,Sparkasse,51.187914,7.2543929999999985,yes,,,,,,,,
2532050610,ABN AMRO,52.103572,6.312373,,,,,,,,,
2533305069,Postbank,51.397872,7.182792,yes,,,,,,,,
2534849666,SNS-bank,52.48393000000001,6.1126949999999995,,,,,,,,,
2535002985,Volksbank,47.498674,8.259594,,,,,,,,,
2535118862,ING,52.483915,6.112679,,,,,,,,,
2536055589,Sparkasse,51.400578,7.185445,,,,,,,,,
2536709441,Sparkasse,48.404844,9.04827,yes,,,,,,,,
2537983419,,50.974825,6.96455,,,,,,,,,
2538915468,VISA,49.860968,8.643819,,,,,,,,,
2541056274,Volksbank,52.032837,9.003378999999997,,,,,,,,,
2541057328,Sparkasse,52.034681,9.005474000000003,,,,,,,,,
2541206577,Sparkasse,51.713366,8.936583,,,,outdoor,,,,,
2543145940,Postbank,52.377902,9.97428,,,,,,,,,
2545339705,Sparkasse,50.810879,7.123384,,,,,,,,,
2549317565,,47.558012,9.374558,,,,,,,,,
2549405062,Basler Kantonalbank,47.56385,7.599309,,,,,,,,,
2551935151,,52.379223,6.6784229999999996,,,,,,,,,
2551935152,,52.379233,6.678839999999999,,,,,,,,,
2554186365,HBL,47.416364,8.27285,,,,,,,,,
2554867117,Postbank,53.08407800000001,8.814554,,,,,,,,,
2556090551,Volksbank,46.784114,8.159235,,,,,,,,,
2556507330,,52.355777,6.6615350000000015,,,,,,,,,
2558301997,Crédit Agricole,47.751448,7.344232000000001,,,,,,,,,
2558302050,La Banque Postale,47.750591,7.341622,,,,,,,,,
2558302224,Société Générale,47.749391,7.339374,,,,,,,,,
2558302261,Crédit Mutuel,47.749941,7.339200999999999,,,,,,,,,
2558302285,Banque populaire,47.749853,7.338571000000001,,,,,,,,,
2558384243,Deutsche Bank,50.872993,8.018606,yes,,,,,,,,
2558766869,,52.422277,9.557924,,,,,,,,,
2559711805,Sparkasse,53.542543,8.579895,yes,,,,,,,,
2559868604,Rabobank,52.112794,5.111429,yes,,,,,,,,
2561151334,,51.83203,6.699439999999999,,,,,,,,,
2563135606,Sparkasse,51.779774,6.131054,yes,24/7,,,,,,,https://www.sparkasse-kleve.de/
2563389408,,47.417387,9.170011,,,,,,,,,
2563389454,,47.413493,9.187347,,,,,,,,,
2563389459,Bancomat,47.414868,9.188764,,,,,,,,,
2563389460,Bancomat,47.41312,9.186884,,,,,,,,,
2564896068,Sparkasse,51.211813,7.2358160000000025,,24/7,,,,,,,
2568987652,La Banque Postale,47.310431,5.060183,,,,,,,,,
2571200363,Volksbank,52.313064,7.668723,,,,,,,,,
2574971191,,49.961023,8.670367,yes,,,,,,,,
2575084318,Postbank,52.696399,7.296394,,24/7,,,,,,,
2576203389,Volksbank,46.217168,9.042860000000001,,,,,,,,,
2577112166,Bankhaus August Lenz,49.532531,8.583052,,,,,,,,,
2577144540,Post Finance,47.52679000000001,7.647719,,,,,,,,,
2577278859,ICCash,49.961621,9.126772,,,,,,,,,
2580768554,DiBa,51.490178,6.876633,,,,,,,,,
2582178980,Die Schweizerische Post,46.80951,7.476622,limited,,,,,,,,
2583594619,Migros Bank,46.949585,7.443138999999999,,,,,,,,,
2584268344,,52.284236,7.457663,,,,,,,,,
2585268431,PostFinance,47.489026,7.610641999999999,,,,,,,,,
2585842450,Postbank,52.374182,9.984587,,,,,,,,,
2590102409,Volksbank,49.412855,7.552835000000001,,Mo-Sa 7:00-22:00,,,,,,,
2590471568,Volksbank,47.230946,7.5314830000000015,,,,,,,,,
2591307065,Sparkasse,48.064975,9.609281,,,,,,,,,
2591307066,Volksbank,48.065177,9.609422,,,,,,,,,
2591345364,Federseebank eG,48.065886,9.609681,,,,,,,,,
2591686935,Sparkasse,51.845348,6.859436,yes,,,,,,,,
2593810355,,46.391952,6.706628,,,,,,,,,
2595253531,ABN AMRO,52.876184,6.0006010000000005,,,,,,,,,
2595253546,ING,52.875939,5.999843,,,,,,,,,
2597739011,Crédit Mutuel,48.580463,7.749828999999999,,24/7,,,,,,,
2598471064,ING,53.197887,5.786983,,,,,,,,,
2598471404,ING,53.196305,5.793532,,,,,,,,,
2599270246,Post,46.012022,8.963931,,,,,,,,,
2599314836,,46.028278,8.967362,,,,,,,,,
2599376332,Sparkasse,48.874136,9.634166,,,,,,,,,
2599376355,Sparkasse,48.876973,9.634625999999999,yes,,,,,,,,
2601020922,,49.69553,8.199929,no,,,,,,,,
2602275061,CIC,47.773712,7.0010660000000025,,,,,,,,,
2603117768,ABN AMRO,51.813395,5.247404,,,,,,,,,
2604646572,Volksbank,51.217663,7.653275,yes,,,,,,,,https://www.volksbank-im-mk.de/wir-fuer-sie/filialen-ansprechpartner/filialen/uebersicht-filialen.html
2607097292,Kasseler Bank,51.301662,9.482372999999999,yes,24/7,,,,,,,
2607278158,Volksbank,52.263405,7.970395,,,,,,,,,
2607290876,Sparda-Bank,52.290498,8.020763,,,,,,,,,
2607291657,Sparda-Bank,52.264011,8.065431,,,,,,,,,
2607576272,,57.103091000000006,9.12522,,,,,,,,,
2608496501,Sparkasse,51.280253,9.447322999999999,,,,,,,,,
2609450630,Luzerner Kantonalbank,47.058884,8.296992999999999,,,,,,,,,
2609460206,Sparkasse,49.839136,8.702705,,,,,,,,,
2610151691,,47.217067,9.632152,,,,,,,,,
2611258386,,50.688947,8.296107000000001,yes,,,,,,,,
2611810673,Sparkasse,51.500338,6.561684,yes,Mo-Su 06:00-24:00,,,,,,,https://www.sparkasse-duisburg.de/
2612718038,Commerzbank,50.131508,8.922607000000003,yes,,,,,,,,
2612718039,Postbank,50.130975,8.922635000000003,,,,,,,,,
2613364544,Volksbank,51.927373,7.6691720000000005,no,24/7,,,,,,,
2613432784,Credit Suisse,47.384167,8.662889999999999,,,,,,,,,
2613889198,Banque Révillon,46.391134,6.524933,,,,,,,,,
2613902547,Sparkasse,53.23047800000001,8.939375,,,,,,,,,
2615905720,Volksbank,47.414066,9.74206,yes,,,,,,,,
2616320505,Volksbank,53.5433,8.579149000000001,yes,24/7,,,,,,,
2617592975,Postomat,46.800373,6.746534,,,,,,,,,
2617624952,Volksbank,50.807721,8.776978,yes,24/7,,,,,,,
2617753758,Commerzbank,53.084721,8.765842999999998,,24/7,,,,,,,
2618411198,postfinance,47.567228,9.110014999999999,,,,,,,,,
2618602725,Volksbank,48.229803,9.884337,yes,,,,,,,,
2619448200,Post,47.460148,9.387649,yes,,,,,,,,https://www.post.ch/
2620014495,Reise Bank,52.029074,8.533178999999999,yes,,,,,,,,
2620449704,Sparkasse,53.082563,8.769066,yes,,,,,,,,
2620820262,Sparkasse,53.237338,8.455578,,,,,,,,,
2620877510,PostFinance,46.964889,8.355483,no,,,,,,,,
2620894024,PostFinance,46.749702,7.616328,,,,,,,,,
2621089930,Sparkasse,49.775018,9.957497,,,,,,,,,
2622206225,Postomat,46.607893,6.231207,yes,,,,,,,,
2622206226,BCV,46.607802,6.231117,,,,,,,,,
2622547907,ING,51.284675,7.2082039999999985,,,,,,,,,
2623226414,IC Cash Service GmbH,50.939214,6.9399130000000016,limited,24/7,,,,,,,
2623786697,,51.357962,6.647943,,,,,,,,,
2623843602,Sparkasse,50.946942,6.956637,,,,,,,,,
2624424359,Volksbank,51.707041,9.178371,yes,,,,,,,,
2624767941,Migros Bank,47.240727,8.724069,,,,,,,,,
2624790316,UBS,47.239261,8.718937,,,,,,,,,
2626186151,Volksbank,51.750494,6.933659,,,,,,,,,
2626518715,Volksbank,51.038414,7.210584,yes,,,,,,,,
2627758737,La Banque Postale,48.688691,6.194072,,,,,,,,,
2628368696,Sparkasse,51.560972,9.904687,,24/7,,,,,,,
2628858207,,51.270091,7.197672,,,,,,,,,
2629184878,Volksbank,51.872535,7.909257000000001,,,,,,,,,
2629626970,Santander,53.36659100000001,7.2020550000000005,yes,,,,,,,,
2629953719,Volksbank,47.251607,8.76784,,,,,,,,,
2630434796,Volksbank,48.641904,8.900383999999997,yes,,,,,,,,
2630434799,Sparkasse,48.642119,8.900271,yes,24/7,,,,,,,
2630547762,Sparkasse,48.214657,7.779822999999999,,,,,,,,,
2630581921,Société Générale,48.701757,6.212319,,,,,,,,,
2630581930,Crédit Agricole,48.701964,6.212378,,,,,,,,,
2630581932,Crédit Mutuel,48.702036,6.2126790000000005,,,,,,,,,
2632346515,Euronet,47.98696,7.797339,yes,,,,,,,,
2632679344,Sparkasse,47.994627,8.829819,yes,,,,,,,,
2632831269,,52.140908,6.198725,,,,,,,,,
2633206112,Sparkasse,52.122974,8.488629,yes,,,,,,,SB-Filiale,
2633684272,Volksbank,53.14769,8.181042,yes,24/7,,,,,,,https://www.raiba-oldenburg.de/
2634028189,,51.396029,7.777845,,,,,,,,,
2634474687,,55.490526,9.968734,,,,,,,,,
2634504663,CIC,48.688603,6.1815,,,,,,,,,
2634504687,Crédit Agricole,48.689501,6.181856,,,,,,,,,
2634947257,Sparkasse,50.943149,6.958182000000001,yes,24/7,,,,,,,
2635022811,Reise Bank,51.362621,7.461848,,,,,,,,,
2636507313,,46.581384,6.210465,,,,,,,,,
2636679429,Aargauische Kantonalbank,47.481632,8.211148,,,,,,,,,
2636805732,Caisse d'Épargne,47.27775,5.070304,,,,,,,,,
2637616643,,47.309541,5.103165,,,,,,,,,
2637616653,Carrefour Banque,47.310001,5.103547,,,,,,,,,
2638525223,PostFinance,47.191576,8.395218,yes,,,,,,,,
2639033634,,51.350255,5.4593370000000006,,,,,,,,,
2639033637,,51.34985800000001,5.457862,,,,,,,,,
2639033640,,51.350126,5.458165,,,,,,,,,
2639147926,Sparkasse,51.193042,7.010741,,,,,,,,,
2639147927,Sparkasse,51.198795,7.020600999999999,,,,,,,,,
2639823842,Postomat,47.60156,9.001201,limited,,,,,,,,
